state,city,company
MD,Annapolis,Microsoft
TN,Knoxville,Microsoft
FL,Tallahassee,Microsoft
WA,Issaquah,Microsoft
AR,Bentonville,Microsoft
CA,Fresno,Microsoft
NJ,Newark,Microsoft
GA,Savannah,Microsoft
CA,El Segundo,Microsoft
VA,Vienna,Microsoft
CA,Redwood City,Microsoft
CO,Boulder,Microsoft
TX,El Paso,Microsoft
TX,Arlington,Microsoft
FL,Switzerland,Microsoft
TX,Grand Prairie,Microsoft
NY,Buffalo,Microsoft
MA,Worcester,Microsoft
KY,Lexington-Fayette,Microsoft
SD,Sioux Falls,Microsoft
GA,Marietta,Microsoft
IL,Oak Brook,Microsoft
NY,Melville,Microsoft
GA,Norcross,Microsoft
FL,West Palm Beach,Microsoft
VA,Quantico,Microsoft
MD,Gaithersburg,Microsoft
CA,San Mateo,Microsoft
CO,Littleton,Microsoft
MA,Burlington,Microsoft
IL,Arlington Heights,Microsoft
IA,West Des Moines,Microsoft
DE,Wilmington,Microsoft
AR,Little Rock,Microsoft
IN,Fort Wayne,Microsoft
PA,King of Prussia,Microsoft
TX,Addison,Microsoft
WA,Vancouver,Microsoft
CA,Temecula,Microsoft
TN,Franklin,Microsoft
FL,Clearwater,Microsoft
VA,Sterling,Microsoft
FL,Saint Petersburg,Microsoft
OR,Beaverton,Microsoft
VA,Ashburn,Microsoft
MN,Edina,Microsoft
CA,Orange,Microsoft
CO,Fort Collins,Microsoft
TN,Chattanooga,Microsoft
FL,Pensacola,Microsoft
MI,Livonia,Microsoft
PA,Bethlehem,Microsoft
CA,Anaheim,Microsoft
ME,Portland,Microsoft
MI,Traverse City,Microsoft
IL,Peoria,Microsoft
VA,Chesapeake,Microsoft
NY,White Plains,Microsoft
GA,Suwanee,Microsoft
ID,Boise,Microsoft
IL,Aurora,Microsoft
KS,Wichita,Microsoft
VA,Manassas,Microsoft
GA,Roswell,Microsoft
MA,Andover,Microsoft
CA,Pleasanton,Microsoft
NY,Syracuse,Microsoft
CO,Englewood,Microsoft
TX,Corpus Christi,Microsoft
CA,Folsom,Microsoft
NH,Manchester,Microsoft
CT,Danbury,Microsoft
NJ,Camden,Microsoft
IL,Elk Grove Village,Microsoft
WI,Belgium,Microsoft
TN,Brentwood,Microsoft
MA,Lexington,Microsoft
MI,Warren,Microsoft
IL,Naperville,Microsoft
MI,Farmington Hills,Microsoft
CA,Costa Mesa,Microsoft
OH,Dublin,Microsoft
SC,North Charleston,Microsoft
CA,Menlo Park,Microsoft
NH,Nashua,Microsoft
OH,Toledo,Microsoft
IL,Bolingbrook,Microsoft
DE,Dover,Microsoft
IL,Downers Grove,Microsoft
KS,Lenexa,Microsoft
IA,Cedar Rapids,Microsoft
GA,Duluth,Microsoft
MN,Bloomington,Microsoft
FL,Melbourne,Microsoft
TX,Frisco,Microsoft
PA,University Park,Microsoft
AZ,Mesa,Microsoft
CO,Aurora,Microsoft
MA,Woburn,Microsoft
MI,Jackson,Microsoft
OR,Medford,Microsoft
IL,Evanston,Microsoft
IN,Carmel,Microsoft
VA,Hampton,Microsoft
VA,Newport News,Microsoft
NC,Greenville,Microsoft
CA,Woodland Hills,Microsoft
MN,Eden Prairie,Microsoft
MD,Chevy Chase,Microsoft
PA,York,Microsoft
FL,Sarasota,Microsoft
IL,Bedford Park,Microsoft
TX,Richardson,Microsoft
NC,Winston-Salem,Microsoft
CA,Ontario,Microsoft
UT,American Fork,Microsoft
MI,Sterling Heights,Microsoft
PA,West Chester,Microsoft
CA,Walnut Creek,Microsoft
AZ,Chandler,Microsoft
MN,Richfield,Microsoft
MA,Billerica,Microsoft
CA,Santa Ana,Microsoft
PA,Lancaster,Microsoft
NY,Mineola,Microsoft
CA,South San Francisco,Microsoft
OR,Remote,Microsoft
MS,Jackson,Microsoft
MI,Kalamazoo,Microsoft
IL,Bloomington,Microsoft
IL,Skokie,Microsoft
CA,Glendale,Microsoft
NC,Chapel Hill,Microsoft
CA,Carlsbad,Microsoft
CT,Shelton,Microsoft
MD,Frederick,Microsoft
NJ,Hoboken,Microsoft
MA,Springfield,Microsoft
FL,Ocala,Microsoft
IL,Northbrook,Microsoft
CA,Beverly Hills,Microsoft
NJ,Trenton,Microsoft
MA,Westborough,Microsoft
PA,Allentown,Microsoft
KS,Topeka,Microsoft
OH,Fairfield,Microsoft
VA,Roanoke,Microsoft
IL,Rosemont,Microsoft
MO,Chesterfield,Microsoft
AZ,Na Ah Tee,Microsoft
CA,San Bruno,Microsoft
CA,Ventura,Microsoft
CA,Riverside,Microsoft
WI,Brookfield,Microsoft
NH,Merrimack,Microsoft
NE,Lincoln,Microsoft
NJ,Somerset,Microsoft
LA,Lafayette,Microsoft
AZ,Prescott,Microsoft
NJ,Cherry Hill,Microsoft
MI,Novi,Microsoft
IL,Berwyn,Microsoft
CA,Bakersfield,Microsoft
CA,Hawthorne,Microsoft
PA,Chester,Microsoft
TX,Carrollton,Microsoft
WA,Tacoma,Microsoft
NC,Fort Bragg,Microsoft
AK,Anchorage,Microsoft
CO,Broomfield,Microsoft
MD,Fort George G Meade,Microsoft
IL,Lincolnshire,Microsoft
IL,Cicero,Microsoft
NC,Fayetteville,Microsoft
CT,New Haven,Microsoft
NJ,Basking Ridge,Microsoft
NJ,Morristown,Microsoft
IN,Bloomington,Microsoft
IL,Oak Lawn,Microsoft
NC,Burlington,Microsoft
IL,Urbana,Microsoft
OH,Twinsburg,Microsoft
OH,Canton,Microsoft
NV,Henderson,Microsoft
NY,Hauppauge,Microsoft
KS,Kansas City,Microsoft
WI,Green Bay,Microsoft
WI,Appleton,Microsoft
PA,Reading,Microsoft
FL,Gainesville,Microsoft
IL,Elgin,Microsoft
NY,Garden City,Microsoft
WA,Richland,Microsoft
CA,San Leandro,Microsoft
CA,Concord,Microsoft
NY,Geneva,Microsoft
MD,Stevenson,Microsoft
MA,Winchester,Microsoft
MA,Framingham,Microsoft
MI,Dearborn Heights,Microsoft
UT,Ogden,Microsoft
FL,Lakeland,Microsoft
PA,Greensburg,Microsoft
IN,South Bend,Microsoft
VA,Stafford,Microsoft
OH,Solon,Microsoft
IL,Oakbrook Terrace,Microsoft
MO,Saint Charles,Microsoft
CA,San Ramon,Microsoft
CA,Rancho Cordova,Microsoft
MA,Norwood,Microsoft
MI,Royal Oak,Microsoft
RI,Newport,Microsoft
CA,Northridge,Microsoft
GA,Athens,Microsoft
AZ,Sierra Vista,Microsoft
TX,The Woodlands,Microsoft
MD,Lanham,Microsoft
MN,Eagan,Microsoft
FL,Lake Mary,Microsoft
UT,South Jordan,Microsoft
IL,Elmwood Park,Microsoft
CA,Culver City,Microsoft
VA,Dahlgren,Microsoft
IL,Springfield,Microsoft
MD,Aberdeen,Microsoft
MA,Newton,Microsoft
AR,Fayetteville,Microsoft
FL,Venice,Microsoft
VA,Glen Allen,Microsoft
PA,Mechanicsburg,Microsoft
TX,Coppell,Microsoft
TX,Round Rock,Microsoft
FL,Deerfield Beach,Microsoft
SC,Spartanburg,Microsoft
MN,Burnsville,Microsoft
MD,Owings Mills,Microsoft
NJ,Mount Laurel,Microsoft
MO,OFallon,Microsoft
AL,Montgomery,Microsoft
FL,Naples,Microsoft
IL,Park Ridge,Microsoft
IL,Park Forest,Microsoft
IL,Rockford,Microsoft
NM,Santa Fe,Microsoft
CA,San Clemente,Microsoft
IN,Columbus,Microsoft
IN,Plainfield,Microsoft
VA,Harrisonburg,Microsoft
PA,Jonestown,Microsoft
TX,Lubbock,Microsoft
CO,Lakewood,Microsoft
CA,Rancho Cucamonga,Microsoft
CA,San Bernardino,Microsoft
WI,Waukesha,Microsoft
CA,Roseville,Microsoft
NY,Rome,Microsoft
NJ,Bridgewater,Microsoft
MD,Hanover,Microsoft
NJ,Piscataway,Microsoft
AL,Decatur,Microsoft
UT,Lehi,Microsoft
IL,Itasca,Microsoft
IL,Rolling Meadows,Microsoft
CA,Cerritos,Microsoft
OK,Edmond,Microsoft
NY,Stony Brook,Microsoft
TX,Allen,Microsoft
TX,Waco,Microsoft
NY,Owego,Microsoft
MD,Lexington Park,Microsoft
NC,Salisbury,Microsoft
CA,Marysville,Microsoft
MN,Minnetonka,Microsoft
CA,Berkeley,Microsoft
CT,Norwalk,Microsoft
NJ,Moorestown,Microsoft
AL,Mobile,Microsoft
MA,Canton,Microsoft
IL,Niles,Microsoft
IL,Melrose Park,Microsoft
CA,Canoga Park,Microsoft
PA,Exton,Microsoft
OK,Norman,Microsoft
OH,Elyria,Microsoft
NY,Whitestone,Microsoft
NY,Westbury,Microsoft
NY,Staten Island,Microsoft
LA,Hammond,Microsoft
TX,Amarillo,Microsoft
FL,Temple Terrace,Microsoft
TX,McAllen,Microsoft
WA,Spokane,Microsoft
WA,Kirkland,Microsoft
LA,Shreveport,Microsoft
LA,Monroe,Microsoft
MO,Clayton,Microsoft
CA,Visalia,Microsoft
CA,Fairfield,Microsoft
MN,Saint Cloud,Microsoft
CA,Chino,Microsoft
WI,Eau Claire,Microsoft
CO,Centennial,Microsoft
FL,Daytona Beach,Microsoft
NJ,Florham Park,Microsoft
TN,Spring Hill,Microsoft
MA,New Bedford,Microsoft
MA,Marlborough,Microsoft
MN,Plymouth,Microsoft
FL,Pompano Beach,Microsoft
OH,Westerville,Microsoft
WI,Wauwatosa,Microsoft
IL,Maywood,Microsoft
IL,Lincolnwood,Microsoft
CA,Ridgecrest,Microsoft
IL,Schiller Park,Microsoft
IL,Westchester,Microsoft
PA,Horsham,Microsoft
PA,Conshohocken,Microsoft
PA,Wayne,Microsoft
PA,Plymouth Meeting,Microsoft
VA,Mechanicsville,Microsoft
NY,Farmingdale,Microsoft
NC,Wilson,Microsoft
MI,Battle Creek,Microsoft
CA,Modesto,Microsoft
WI,Racine,Microsoft
CA,Dublin,Microsoft
CO,Westminster,Microsoft
MD,Suitland,Microsoft
NJ,Warren,Microsoft
MA,Bridgewater,Microsoft
FL,Largo,Microsoft
IL,River Forest,Microsoft
IL,Hines,Microsoft
IL,Franklin Park,Microsoft
IL,Glenview,Microsoft
IL,Deerfield,Microsoft
IL,Bellwood,Microsoft
RI,Smithfield,Microsoft
MN,Washington,Microsoft
PA,Camp Hill,Microsoft
IA,Waterloo,Microsoft
TX,College Station,Microsoft
NJ,Tinton Falls,Microsoft
IL,Harwood Heights,Microsoft
TX,Edinburg,Microsoft
NC,Wilmington,Microsoft
FL,Miramar,Microsoft
GA,Lawrenceville,Microsoft
CA,Thousand Oaks,Microsoft
CO,"Greenwood Village, Arapahoe",Microsoft
CA,Burlingame,Microsoft
CT,Windsor,Microsoft
CO,Rand,Microsoft
CO,Pueblo,Microsoft
MD,Towson,Microsoft
NJ,Teaneck,Microsoft
NJ,Paramus,Microsoft
ME,Augusta,Microsoft
AR,Manila,Microsoft
MA,Chelmsford,Microsoft
FL,Altamonte Springs,Microsoft
IL,Oak Park,Microsoft
IL,North Chicago,Microsoft
IL,River Grove,Microsoft
IL,Morton Grove,Microsoft
IL,La Grange,Microsoft
IL,Golf,Microsoft
IL,Addison,Microsoft
IL,Berkeley,Microsoft
IL,Broadview,Microsoft
IL,Bridgeview,Microsoft
CA,Calabasas,Microsoft
NY,Syosset,Microsoft
NY,Brentwood,Microsoft
NY,Bethpage,Microsoft
HI,Kapolei,Microsoft
TX,Tyler,Microsoft
IL,Evergreen Park,Microsoft
WA,Renton,Microsoft
NC,Morrisville,Microsoft
MD,Linthicum,Microsoft
SC,Rock Hill,Microsoft
CA,Fontana,Microsoft
WI,Oshkosh,Microsoft
DE,Newark,Microsoft
WV,Clarksburg,Microsoft
MD,Bowie,Microsoft
NJ,Iselin,Microsoft
NJ,Secaucus,Microsoft
NJ,South Plainfield,Microsoft
MO,Netherlands,Microsoft
MN,Maple Grove,Microsoft
MI,Center Line,Microsoft
WY,Cheyenne,Microsoft
IL,Lyons,Microsoft
IL,Hometown,Microsoft
IL,Hillside,Microsoft
IL,Justice,Microsoft
IL,Kenilworth,Microsoft
IL,Fox Valley,Microsoft
IL,Burbank,Microsoft
NC,North Concord,Microsoft
IL,Brookfield,Microsoft
IL,Stone Park,Microsoft
IL,Summit Argo,Microsoft
IL,Riverside,Microsoft
IL,Wilmette,Microsoft
CA,Encino,Microsoft
CA,Pomona,Microsoft
KY,Bowling Green,Microsoft
KY,Fort Knox,Microsoft
OH,Franklin,Microsoft
PA,Chambersburg,Microsoft
PA,Erie,Microsoft
TX,Beaumont,Microsoft
IL,La Grange Park,Microsoft
VA,Rosslyn,Microsoft
CA,Goleta,Microsoft
CA,Rocklin,Microsoft
CA,La Jolla,Microsoft
CT,Stratford,Microsoft
TX,Fort Hood,Microsoft
MD,Elkridge,Microsoft
SC,Anderson,Microsoft
FL,Panama City,Microsoft
FL,Hialeah,Microsoft
IL,Hoffman Estates,Microsoft
OH,Maumee,Microsoft
IL,Buffalo Grove,Microsoft
IL,Des Plaines,Microsoft
NC,Asheville,Microsoft
RI,Cumberland,Microsoft
OH,Youngstown,Microsoft
IL,Decatur,Microsoft
CA,Mount Shasta,Microsoft
IL,Moline,Microsoft
CA,Huntington Beach,Microsoft
CA,Newport Beach,Microsoft
NM,Las Cruces,Microsoft
IN,Kokomo,Microsoft
IN,Lafayette,Microsoft
KY,Covington,Microsoft
OH,Cuyahoga Falls,Microsoft
NY,Yonkers,Microsoft
TX,Spring,Microsoft
HI,Pearl Harbor,Microsoft
IA,Ames,Microsoft
TX,Paris,Microsoft
FL,Doral,Microsoft
LA,Metairie,Microsoft
CA,Valencia,Microsoft
CA,Van Nuys,Microsoft
GA,Warner Robins,Microsoft
DE,New Castle,Microsoft
CT,Farmington,Microsoft
CT,East Hartford,Microsoft
TX,Westlake,Microsoft
MD,College Park,Microsoft
NJ,Neptune,Microsoft
NJ,Toms River,Microsoft
NJ,Union,Microsoft
NJ,Pennington,Microsoft
MA,Natick,Microsoft
ID,Blackfoot,Microsoft
MA,Chelsea,Microsoft
FL,Kissimmee,Microsoft
FL,Longwood,Microsoft
FL,Maitland,Microsoft
FL,Jupiter,Microsoft
FL,Boynton Beach,Microsoft
IL,Lake Zurich,Microsoft
OR,Eugene,Microsoft
IL,Pontiac,Microsoft
CA,Carson,Microsoft
NE,Offutt AFB,Microsoft
VA,North Chesterfield,Microsoft
VA,Williamsburg,Microsoft
NY,Port Washington,Microsoft
NV,Carson City,Microsoft
MD,Landover,Microsoft
NC,Camp Lejeune,Microsoft
MD,Sparks,Microsoft
CA,West Hollywood,Microsoft
CA,Universal City,Microsoft
MN,Rochester,Microsoft
CA,Monterey,Microsoft
CA,Vista,Microsoft
CA,Hayward,Microsoft
WV,Wheeling,Microsoft
MD,Laurel,Microsoft
ME,Brewer,Microsoft
NJ,Ridgewood,Microsoft
TN,Oak Ridge,Microsoft
MA,Needham,Microsoft
MA,Quincy,Microsoft
MI,Taylor,Microsoft
MI,Madison Heights,Microsoft
UT,Provo,Microsoft
FL,Hollywood,Microsoft
IL,Lombard,Microsoft
RI,Woonsocket,Microsoft
IL,Vernon Hills,Microsoft
CA,La Verne,Microsoft
CA,Mission Hills,Microsoft
IN,Evansville,Microsoft
PA,Langhorne,Microsoft
PA,Berwyn,Microsoft
VA,Radford,Microsoft
IN,Mishawaka,Microsoft
PA,Indiana,Microsoft
VA,Portsmouth,Microsoft
NY,Olean,Microsoft
TX,Conroe,Microsoft
NY,Flushing,Microsoft
NY,Commack,Microsoft
TX,Del Valle,Microsoft
TX,Odessa,Microsoft
IA,Iowa City,Microsoft
MO,Bridgeton,Microsoft
MO,Jefferson City,Microsoft
MO,Town and Country,Microsoft
WA,Olympia,Microsoft
CA,Santa Rosa,Microsoft
TX,India,Microsoft
SC,Shaw A F B,Microsoft
CA,Vacaville,Microsoft
CA,Camarillo,Microsoft
GA,Kennesaw,Microsoft
GA,Decatur,Microsoft
CA,Redding,Microsoft
WI,New Berlin,Microsoft
WI,Hudson,Microsoft
CA,Escondido,Microsoft
CA,Belmont,Microsoft
CT,Waterbury,Microsoft
CO,Aspen,Microsoft
CO,Louisville,Microsoft
MS,Hattiesburg,Microsoft
TX,Fort Bliss,Microsoft
MD,Greenbelt,Microsoft
MD,Saint Inigoes,Microsoft
NC,Research Triangle Park,Microsoft
TN,Hartsville,Microsoft
MD,Aberdeen Proving Ground,Microsoft
MA,Westwood,Microsoft
ID,Meridian,Microsoft
WV,Charleston,Microsoft
MI,Muskegon,Microsoft
IL,Elmhurst,Microsoft
CA,Redondo Beach,Microsoft
VA,Blacksburg,Microsoft
KY,Hebron,Microsoft
PA,Newtown,Microsoft
VA,Fort Lee,Microsoft
VA,Bedford,Microsoft
OH,West Chester,Microsoft
NJ,Franklin Lakes,Microsoft
NY,Tarrytown,Microsoft
TX,Denton,Microsoft
TX,Greenville,Microsoft
NJ,Hamilton,Microsoft
NC,Sanford,Microsoft
NY,Amherst,Microsoft
CA,Petaluma,Microsoft
NH,Londonderry,Microsoft
CA,Tustin,Microsoft
GA,McDonough,Microsoft
CA,"Westlake Village, Los Angeles",Microsoft
CA,Loma Linda,Microsoft
CA,Redlands,Microsoft
GA,Valdosta,Microsoft
VA,"Tysons Corner, Fairfax",Microsoft
ND,Minot,Microsoft
CT,Greenwich,Microsoft
FL,Eglin AFB,Microsoft
MD,Salisbury,Microsoft
NJ,Roseland,Microsoft
NJ,Marlton,Microsoft
NJ,Woodbridge,Microsoft
PA,Scranton,Microsoft
MA,Westminster,Microsoft
MT,Missoula,Microsoft
MN,Golden Valley,Microsoft
MN,Brooklyn Park,Microsoft
MT,Kalispell,Microsoft
MA,Brockton,Microsoft
FL,Saint Leo,Microsoft
MI,Plymouth,Microsoft
FL,Clermont,Microsoft
FL,Palm Beach Gardens,Microsoft
FL,Miami Beach,Microsoft
MI,East Lansing,Microsoft
IL,Lisle,Microsoft
IL,Tinley Park,Microsoft
IL,Waukegan,Microsoft
KS,Olathe,Microsoft
CA,Lake Forest,Microsoft
CA,Sherman Oaks,Microsoft
IN,Valparaiso,Microsoft
IN,Fishers,Microsoft
PA,Monroeville,Microsoft
VA,Petersburg,Microsoft
VA,Leesburg,Microsoft
PA,East Stroudsburg,Microsoft
NV,Minden,Microsoft
TX,Grapevine,Microsoft
TX,Bryan,Microsoft
NY,Bohemia,Microsoft
FL,Macdill AFB,Microsoft
TX,Midland,Microsoft
IA,Mason City,Microsoft
TX,Sugar Land,Microsoft
NC,Tarboro,Microsoft
MO,Wentzville,Microsoft
FL,Sunrise,Microsoft
WA,Everett,Microsoft
CA,San Luis Obispo,Microsoft
SC,Sumter,Microsoft
SC,Myrtle Beach,Microsoft
NH,Dover,Microsoft
GA,Buford,Microsoft
AZ,Gilbert,Microsoft
CA,Corona,Microsoft
GA,Macon,Microsoft
MN,Duluth,Microsoft
CA,Oceanside,Microsoft
CT,Windsor Locks,Microsoft
WI,Fond du Lac,Microsoft
ND,Jamestown,Microsoft
CA,Irwindale,Microsoft
MD,Beltsville,Microsoft
MD,Germantown,Microsoft
MD,Hagerstown,Microsoft
NJ,Cranbury,Microsoft
MD,Patuxent River,Microsoft
NJ,New Brunswick,Microsoft
NJ,Red Bank,Microsoft
NJ,Swedesboro,Microsoft
CA,China Lake,Microsoft
MA,Pittsfield,Microsoft
MN,Maplewood,Microsoft
AR,Springdale,Microsoft
AR,Rogers,Microsoft
MA,Concord,Microsoft
MI,Holland,Microsoft
FL,Pinellas Park,Microsoft
FL,Oldsmar,Microsoft
UT,Orem,Microsoft
UT,Draper,Microsoft
IL,Mundelein,Microsoft
IL,Bensenville,Microsoft
RI,Warwick,Microsoft
CA,Brea,Microsoft
CA,Cypress,Microsoft
PA,Canonsburg,Microsoft
PA,Hatfield,Microsoft
PA,Johnstown,Microsoft
VA,Fredericksburg,Microsoft
OH,Independence,Microsoft
TX,Flower Mound,Microsoft
TX,Lewisville,Microsoft
TX,Terrell,Microsoft
TX,New Braunfels,Microsoft
TX,Palestine,Microsoft
GA,Lithia Springs,Microsoft
NC,Hope Mills,Microsoft
MO,Creve Coeur,Microsoft
LA,Covington,Microsoft
CA,Cupertino,Microsoft
SC,Fort Mill,Microsoft
VT,Burlington,Microsoft
GA,Smyrna,Microsoft
AZ,Prescott Valley,Microsoft
GA,Cumming,Microsoft
GA,Fort Benning,Microsoft
CA,San Marcos,Microsoft
CA,Novato,Microsoft
CA,Foster City,Microsoft
NY,Liverpool,Microsoft
VT,Bennington,Microsoft
NY,Utica,Microsoft
MS,Biloxi,Microsoft
CT,Middletown,Microsoft
NJ,East Hanover,Microsoft
NJ,Eatontown,Microsoft
MD,Hunt Valley,Microsoft
