company,city,nextJobOne,state,title,id,SLRating,numJobs,CaVRating,nextJobTwo,WLBRating,CORating,CaBRating,jobId
Oracle,Edina,,MN,Big Data Developer,10983,2.9,2,3.2,,3.7,3.2,3.1,347695
Oracle,Edina,,MN,Cloud Architect,10984,2.9,2,3.2,,3.7,3.2,3.1,205887
Oracle,Edina,operations manager,MN,Operations Analyst,10985,2.9,2,3.2,consultant,3.7,3.2,3.1,7625
Oracle,Edina,,MN,Applications Sales Representative IV,10986,2.9,2,3.2,,3.7,3.2,3.1,888591
Oracle,Edina,programmer analyst,MN,Financial Data Analyst,10987,2.9,2,3.2,organizational mapping analyst,3.7,3.2,3.1,26624
Oracle,Edina,,MN,Solutions Architect,10988,2.9,2,3.2,,3.7,3.2,3.1,30488
Oracle,Edina,solutions architect,MN,Siebel Consultant,10989,2.9,2,3.2,,3.7,3.2,3.1,126339
Oracle,Roslindale,,MA,Software Engineer (Technical Writer 4-Product Development),10990,2.9,10,3.2,,3.7,3.2,3.1,600366
Oracle,Roslindale,,MA,Software Engineer,10991,2.9,8,3.2,,3.7,3.2,3.1,4279
Oracle,Roslindale,,MA,Software Development Architect,10992,2.9,7,3.2,,3.7,3.2,3.1,67192
Oracle,Roslindale,,MA,Oracle Support Analyst,10993,2.9,6,3.2,,3.7,3.2,3.1,568626
Oracle,Roslindale,,MA,IT Database Administrator,10994,2.9,6,3.2,,3.7,3.2,3.1,106938
Oracle,Roslindale,compensation consultant,MA,Compensation Analyst,10995,2.9,6,3.2,manager,3.7,3.2,3.1,51275
Oracle,Roslindale,,MA,Comp Systems Analyst (Systems Analyst 4-Support),10996,2.9,6,3.2,,3.7,3.2,3.1,600996
Oracle,Roslindale,,MA,Human Resources Operations and Technology Specialist,10997,2.9,5,3.2,,3.7,3.2,3.1,103049
Oracle,Roslindale,hris administrator,MA,HRIS Analyst,10998,2.9,5,3.2,hris specialist,3.7,3.2,3.1,16174
Oracle,Roslindale,etl informatica developer,MA,ETL Developer,10999,2.9,5,3.2,datastage developer,3.7,3.2,3.1,31667
Oracle,Roslindale,database developer,MA,Database Administrator,11000,2.9,5,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,Roslindale,,MA,Big Data Developer,11001,2.9,4,3.2,,3.7,3.2,3.1,347695
Oracle,Roslindale,,MA,Data Warehouse Business Intelligence Developer,11002,2.9,4,3.2,,3.7,3.2,3.1,101208
Oracle,Roslindale,,MA,Cloud Security Architect,11003,2.9,4,3.2,,3.7,3.2,3.1,761019
Oracle,Roslindale,,MA,Software Engineer (User Exp Developer 3-Proddev),11004,2.9,4,3.2,,3.7,3.2,3.1,600371
Oracle,Roslindale,,MA,sales consulting snr manager,11005,2.9,4,3.2,,3.7,3.2,3.1,835031
Oracle,Roslindale,,MA,Cloud Architect,11006,2.9,3,3.2,,3.7,3.2,3.1,205887
Oracle,Roslindale,software engineer,MA,Systems Analyst,11007,2.9,3,3.2,consultant,3.7,3.2,3.1,26279
Oracle,Roslindale,,MA,Pl/SQL Programmer Analyst,11008,2.9,3,3.2,,3.7,3.2,3.1,110706
Oracle,Roslindale,,MA,Oracle Database Administrator/Data Modeler,11009,2.9,3,3.2,,3.7,3.2,3.1,180623
Oracle,Bossier City,,LA,Mid Level Oracle Database Administrator,11010,2.9,6,3.2,,3.7,3.2,3.1,598913
Oracle,Auburn Hills,senior developer,MI,Java Developer,11011,2.9,13,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Auburn Hills,software engineer,MI,Oracle Database Administrator,11012,2.9,8,3.2,senior database administrator,3.7,3.2,3.1,7858
Oracle,Auburn Hills,,MI,Billing Operations Analyst,11013,2.9,7,3.2,,3.7,3.2,3.1,358185
Oracle,Auburn Hills,,MI,Oracle Database Engineer,11014,2.9,5,3.2,,3.7,3.2,3.1,407944
Oracle,Auburn Hills,,MI,Webfocus Developer,11015,2.9,5,3.2,,3.7,3.2,3.1,573757
Oracle,Auburn Hills,bookkeeper,MI,Payroll Analyst,11016,2.9,5,3.2,payroll assistant,3.7,3.2,3.1,47021
Oracle,Auburn Hills,enterprise data architect,MI,Data Architect,11017,2.9,4,3.2,,3.7,3.2,3.1,46112
Oracle,Auburn Hills,database developer,MI,Database Administrator,11018,2.9,4,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,Auburn Hills,,MI,Oracle Applications Developer,11019,2.9,4,3.2,,3.7,3.2,3.1,7850
Oracle,Auburn Hills,business systems analyst,MI,Business Analyst,11020,2.9,4,3.2,software engineer,3.7,3.2,3.1,62731
Oracle,Auburn Hills,senior programmer,MI,Programmer Analyst,11021,2.9,3,3.2,project manager,3.7,3.2,3.1,37136
Oracle,Auburn Hills,,MI,PL/SQL Developer,11022,2.9,3,3.2,,3.7,3.2,3.1,125486
Oracle,Auburn Hills,,MI,Oracle Reports Developer,11023,2.9,3,3.2,,3.7,3.2,3.1,91731
Oracle,Auburn Hills,,MI,IT Representative,11024,2.9,2,3.2,,3.7,3.2,3.1,30376
Oracle,Auburn Hills,oracle database administrator,MI,oracle dba,11025,2.9,2,3.2,developer,3.7,3.2,3.1,1044207
Oracle,Auburn Hills,,MI,Full Stack Developer,11026,2.9,2,3.2,,3.7,3.2,3.1,399113
Oracle,Auburn Hills,senior software engineer,MI,Oracle Developer,11027,2.9,2,3.2,,3.7,3.2,3.1,46548
Oracle,Auburn Hills,team lead,MI,Developer,11028,2.9,1,3.2,software developer,3.7,3.2,3.1,54988
Oracle,Auburn Hills,,MI,Cloud Architect,11029,2.9,1,3.2,,3.7,3.2,3.1,205887
Oracle,Auburn Hills,,MI,Pre-Sales Technical Consultant,11030,2.9,1,3.2,,3.7,3.2,3.1,122433
Oracle,Auburn Hills,network engineer,MI,IT Consultant,11031,2.9,1,3.2,systems engineer,3.7,3.2,3.1,29858
Oracle,Auburn Hills,,MI,SQL Database Administrator,11032,2.9,1,3.2,,3.7,3.2,3.1,5225
Oracle,Auburn Hills,,MI,Sofware development engineer,11033,2.9,1,3.2,,3.7,3.2,3.1,2993254
Oracle,Auburn Hills,,MI,SQL Database Analyst,11034,2.9,1,3.2,,3.7,3.2,3.1,412489
Oracle,Auburn Hills,,MI,Java Backend Developer,11035,2.9,1,3.2,,3.7,3.2,3.1,335294
Oracle,Auburn Hills,,MI,CRM/ERP Developer,11036,2.9,1,3.2,,3.7,3.2,3.1,235662
Oracle,Auburn Hills,,MI,Full Time Java Developer,11037,2.9,1,3.2,,3.7,3.2,3.1,711068
Oracle,Auburn Hills,,MI,Identity and Access Management Engineer,11038,2.9,1,3.2,,3.7,3.2,3.1,566423
Oracle,Auburn Hills,general accountant,MI,Cost Accountant,11039,2.9,1,3.2,budget analyst,3.7,3.2,3.1,45662
Oracle,Auburn Hills,,MI,Database Administrator/Architect,11040,2.9,1,3.2,,3.7,3.2,3.1,81084
Oracle,Auburn Hills,,MI,Campus Coordinator,11041,2.9,1,3.2,,3.7,3.2,3.1,131344
Oracle,Jupiter,software engineer,FL,Systems Analyst,11042,2.9,5,3.2,consultant,3.7,3.2,3.1,26279
Oracle,Jupiter,staff accountant,FL,Accounts Receivable Specialist,11043,2.9,5,3.2,accounts receivable manager,3.7,3.2,3.1,15375
Oracle,Jupiter,,FL,Big Data Developer,11044,2.9,2,3.2,,3.7,3.2,3.1,347695
Oracle,Jupiter,,FL,Cloud Architect,11045,2.9,2,3.2,,3.7,3.2,3.1,205887
Oracle,Jupiter,,FL,Campus Coordinator,11046,2.9,2,3.2,,3.7,3.2,3.1,131344
Oracle,Jupiter,senior developer,FL,Java Developer,11047,2.9,2,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Jupiter,staff consultant developer,FL,Staff Consultant,11048,2.9,2,3.2,software engineer,3.7,3.2,3.1,31332
Oracle,Jupiter,,FL,Cloud Network Engineer,11049,2.9,2,3.2,,3.7,3.2,3.1,1052368
Oracle,Jupiter,,FL,Archibus Applications Administrator,11050,2.9,2,3.2,,3.7,3.2,3.1,721311
Oracle,Jupiter,,FL,Digital Optimization Analyst,11051,2.9,2,3.2,,3.7,3.2,3.1,510261
Oracle,Jupiter,human resources manager,FL,Human Resources Specialist,11052,2.9,2,3.2,manager,3.7,3.2,3.1,16339
Oracle,Jupiter,,FL,Soa Developer,11053,2.9,2,3.2,,3.7,3.2,3.1,411911
Oracle,Jupiter,,FL,Middleware Weblogic Administrator,11054,2.9,2,3.2,,3.7,3.2,3.1,586002
Oracle,Jupiter,administrative assistant,FL,Accounts Payable Accountant,11055,2.9,2,3.2,accounting specialist,3.7,3.2,3.1,128215
Oracle,Jupiter,,FL,Oracle ERP Functional Analyst,11056,2.9,2,3.2,,3.7,3.2,3.1,386922
Oracle,Jupiter,data architect,FL,Data Warehouse Architect,11057,2.9,2,3.2,senior consultant,3.7,3.2,3.1,60131
Oracle,New Albany,data,OH,Data Modeler,11058,2.9,4,3.2,data and process analyst,3.7,3.2,3.1,46371
Oracle,New Albany,senior developer,OH,Java Developer,11059,2.9,4,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,New Albany,software development engineer,OH,Systems Software Engineer,11060,2.9,4,3.2,senior systems engineer,3.7,3.2,3.1,20522
Oracle,New Albany,,OH,Payroll Auditor,11061,2.9,4,3.2,,3.7,3.2,3.1,47027
Oracle,New Albany,,OH,Talent Acquisition Analyst,11062,2.9,3,3.2,,3.7,3.2,3.1,644218
Oracle,New Albany,assistant project manager,OH,SAP FICO Functional Consultant,11063,2.9,3,3.2,sap fico consultant,3.7,3.2,3.1,110955
Oracle,New Albany,manufacturing engineer,OH,Product Engineer,11064,2.9,3,3.2,design engineer,3.7,3.2,3.1,61530
Oracle,New Albany,senior software engineer,OH,Software Developer,11065,2.9,3,3.2,,3.7,3.2,3.1,30270
Oracle,New Albany,,OH,Ssas Developer,11066,2.9,3,3.2,,3.7,3.2,3.1,595223
Oracle,New Albany,software engineer,OH,Systems Analyst,11067,2.9,2,3.2,consultant,3.7,3.2,3.1,26279
Oracle,New Albany,,OH,SQL Database Administrator,11068,2.9,2,3.2,,3.7,3.2,3.1,5225
Oracle,New Albany,consultant,OH,Requirements Analyst,11069,2.9,2,3.2,applications consultant,3.7,3.2,3.1,49844
Oracle,New Albany,oracle database administrator,OH,oracle dba,11070,2.9,2,3.2,developer,3.7,3.2,3.1,1044207
Oracle,New Albany,software engineer,OH,Data Analyst,11071,2.9,2,3.2,consultant,3.7,3.2,3.1,46094
Oracle,New Albany,,OH,.NET Developer,11072,2.9,2,3.2,,3.7,3.2,3.1,8558
Oracle,New Albany,junior java software engineer,OH,Java Software Engineer,11073,2.9,2,3.2,c engineer,3.7,3.2,3.1,3579
Oracle,New Albany,,OH,IT Software Developer,11074,2.9,2,3.2,,3.7,3.2,3.1,30425
Oracle,New Albany,software engineer,OH,Oracle Database Administrator,11075,2.9,2,3.2,senior database administrator,3.7,3.2,3.1,7858
Oracle,New Albany,,OH,Abinitio Developer,11076,2.9,2,3.2,,3.7,3.2,3.1,399776
Oracle,New Albany,supply chain analyst,OH,Supply Chain Coordinator,11077,2.9,2,3.2,supply chain planner,3.7,3.2,3.1,26428
Oracle,New Albany,,OH,Comp Systems Analyst (Systems Analyst 4-Support),11078,2.9,2,3.2,,3.7,3.2,3.1,600996
Oracle,New Albany,,OH,Oracle PL/SQL Developer,11079,2.9,2,3.2,,3.7,3.2,3.1,46556
Oracle,New Albany,,OH,Oracle Systems Analyst,11080,2.9,2,3.2,,3.7,3.2,3.1,91735
Oracle,New Albany,,OH,Big Data Developer,11081,2.9,1,3.2,,3.7,3.2,3.1,347695
Oracle,New Albany,,OH,Cloud Architect,11082,2.9,1,3.2,,3.7,3.2,3.1,205887
Oracle,New Albany,,OH,Actimize Developer,11083,2.9,1,3.2,,3.7,3.2,3.1,67997
Oracle,New Albany,contractor,OH,Business Systems Analyst,11084,2.9,1,3.2,senior systems analyst,3.7,3.2,3.1,62650
Oracle,New Albany,,OH,Campus Coordinator,11085,2.9,1,3.2,,3.7,3.2,3.1,131344
Oracle,New Albany,,OH,Junior Mobile Developer,11086,2.9,1,3.2,,3.7,3.2,3.1,348614
Oracle,New Albany,,OH,Database Management Analyst,11087,2.9,1,3.2,,3.7,3.2,3.1,424235
Oracle,Campbell,,CA,Software Engineer,11088,2.9,21,3.2,,3.7,3.2,3.1,4279
Oracle,Campbell,senior developer,CA,Java Developer,11089,2.9,9,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Campbell,database developer,CA,Database Administrator,11090,2.9,9,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,Campbell,,CA,Shipping/Receiving--Material Handler,11091,2.9,7,3.2,,3.7,3.2,3.1,765078
Oracle,Campbell,machine operator,CA,Material Handler,11092,2.9,6,3.2,sales associate,3.7,3.2,3.1,57820
Oracle,Campbell,,CA,Software Engineer (User Exp Developer 3-Proddev),11093,2.9,6,3.2,,3.7,3.2,3.1,600371
Oracle,Campbell,software engineer,CA,Systems Analyst,11094,2.9,5,3.2,consultant,3.7,3.2,3.1,26279
Oracle,Campbell,intern,CA,Administrative Associate,11095,2.9,5,3.2,legal assistant,3.7,3.2,3.1,11618
Oracle,Campbell,,CA,Oracle APEX Developer,11096,2.9,4,3.2,,3.7,3.2,3.1,206659
Oracle,Campbell,senior software engineer,CA,Systems Engineer,11097,2.9,4,3.2,,3.7,3.2,3.1,26561
Oracle,Campbell,,CA,Software Engineer (Technical Writer 4-Product Development),11098,2.9,4,3.2,,3.7,3.2,3.1,600366
Oracle,Campbell,,CA,Oracle Obiee Developer,11099,2.9,3,3.2,,3.7,3.2,3.1,568608
Oracle,Campbell,,CA,"Member of Technical Staff I, Software Engineer, Quality",11100,2.9,3,3.2,,3.7,3.2,3.1,407330
Oracle,Campbell,,CA,Python Developer,11101,2.9,3,3.2,,3.7,3.2,3.1,55458
Oracle,Campbell,unix administrator,CA,Storage Engineer,11102,2.9,3,3.2,storage enterprise consultant,3.7,3.2,3.1,25617
Oracle,Campbell,,CA,SCM Consultant,11103,2.9,3,3.2,,3.7,3.2,3.1,162781
Oracle,Campbell,,CA,Sr accountant,11104,2.9,3,3.2,,3.7,3.2,3.1,744807
Oracle,Campbell,,CA,BI Engineer,11105,2.9,3,3.2,,3.7,3.2,3.1,129239
Oracle,Campbell,qa analyst,CA,ETL Tester,11106,2.9,3,3.2,pl,3.7,3.2,3.1,31672
Oracle,Campbell,,CA,I T Business Data Analyst,11107,2.9,3,3.2,,3.7,3.2,3.1,1180200
Oracle,Campbell,senior systems engineer,CA,Technology Architect,11108,2.9,3,3.2,senior software engineer,3.7,3.2,3.1,20683
Oracle,Campbell,,CA,Middleware Weblogic Administrator,11109,2.9,3,3.2,,3.7,3.2,3.1,586002
Oracle,Campbell,it specialist,CA,Devops Engineer,11110,2.9,3,3.2,software developer,3.7,3.2,3.1,244632
Oracle,Campbell,,CA,Unspecified,11111,2.9,3,3.2,,3.7,3.2,3.1,14473
Oracle,Campbell,,CA,Network Switch Engineer,11112,2.9,3,3.2,,3.7,3.2,3.1,89830
Oracle,North Chicago,senior software engineer,IL,Oracle Developer,11113,2.9,10,3.2,,3.7,3.2,3.1,46548
Oracle,North Chicago,senior programmer,IL,Programmer Analyst,11114,2.9,8,3.2,project manager,3.7,3.2,3.1,37136
Oracle,North Chicago,senior software engineer,IL,Software Developer,11115,2.9,8,3.2,,3.7,3.2,3.1,30270
Oracle,North Chicago,business analyst,IL,Tax Analyst,11116,2.9,6,3.2,senior accountant,3.7,3.2,3.1,65040
Oracle,North Chicago,oracle database administrator,IL,oracle dba,11117,2.9,6,3.2,developer,3.7,3.2,3.1,1044207
Oracle,North Chicago,,IL,.NET Developer,11118,2.9,6,3.2,,3.7,3.2,3.1,8558
Oracle,North Chicago,,IL,Cloud Managed Services,11119,2.9,6,3.2,,3.7,3.2,3.1,1295808
Oracle,North Chicago,supervisor,IL,Customer Service Representative,11120,2.9,5,3.2,account manager,3.7,3.2,3.1,60210
Oracle,North Chicago,senior developer,IL,Java Developer,11121,2.9,5,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,North Chicago,,IL,Applications Sales Representative IV,11122,2.9,4,3.2,,3.7,3.2,3.1,888591
Oracle,North Chicago,,IL,Oracle HCM Cloud Consultant,11123,2.9,4,3.2,,3.7,3.2,3.1,1311213
Oracle,North Chicago,senior software engineer,IL,SQL Server Database Administrator,11124,2.9,4,3.2,,3.7,3.2,3.1,5230
Oracle,North Chicago,,IL,Oracle Applications Database Administrator,11125,2.9,4,3.2,,3.7,3.2,3.1,72955
Oracle,North Chicago,java developer,IL,Java Architect,11126,2.9,4,3.2,team lead,3.7,3.2,3.1,3563
Oracle,North Chicago,,IL,Associate Oracle Consultant,11127,2.9,4,3.2,,3.7,3.2,3.1,383264
Oracle,North Chicago,database developer,IL,Database Administrator,11128,2.9,4,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,North Chicago,,IL,Software Engineer,11129,2.9,4,3.2,,3.7,3.2,3.1,4279
Oracle,North Chicago,,IL,Oracle Procurement Functional Consultant,11130,2.9,4,3.2,,3.7,3.2,3.1,333824
Oracle,North Chicago,,IL,Big Data Developer,11131,2.9,3,3.2,,3.7,3.2,3.1,347695
Oracle,North Chicago,enterprise data architect,IL,Data Architect,11132,2.9,3,3.2,,3.7,3.2,3.1,46112
Oracle,North Chicago,senior product manager,IL,Product Marketing Specialist,11133,2.9,3,3.2,,3.7,3.2,3.1,61633
Oracle,North Chicago,,IL,Computer Systems Analyst (Obiee Administrative/Developer),11134,2.9,3,3.2,,3.7,3.2,3.1,563758
Oracle,North Chicago,,IL,Digital Optimization Analyst,11135,2.9,3,3.2,,3.7,3.2,3.1,510261
Oracle,North Chicago,,IL,Media Analyst/Report Writer,11136,2.9,3,3.2,,3.7,3.2,3.1,193208
Oracle,North Chicago,project manager,IL,Financial Analyst,11137,2.9,3,3.2,controller,3.7,3.2,3.1,43960
Oracle,North Chicago,onsite coordinator,IL,Integration Analyst,11138,2.9,3,3.2,interface specialist,3.7,3.2,3.1,9816
Oracle,North Chicago,,IL,Oracle Ebs Developer,11139,2.9,3,3.2,,3.7,3.2,3.1,239483
Oracle,Lisle,senior software engineer,IL,Oracle Developer,11140,2.9,10,3.2,,3.7,3.2,3.1,46548
Oracle,Lisle,senior programmer,IL,Programmer Analyst,11141,2.9,8,3.2,project manager,3.7,3.2,3.1,37136
Oracle,Lisle,senior software engineer,IL,Software Developer,11142,2.9,8,3.2,,3.7,3.2,3.1,30270
Oracle,Lisle,business analyst,IL,Tax Analyst,11143,2.9,6,3.2,senior accountant,3.7,3.2,3.1,65040
Oracle,Lisle,oracle database administrator,IL,oracle dba,11144,2.9,6,3.2,developer,3.7,3.2,3.1,1044207
Oracle,Lisle,,IL,.NET Developer,11145,2.9,6,3.2,,3.7,3.2,3.1,8558
Oracle,Lisle,,IL,Cloud Managed Services,11146,2.9,6,3.2,,3.7,3.2,3.1,1295808
Oracle,Lisle,supervisor,IL,Customer Service Representative,11147,2.9,5,3.2,account manager,3.7,3.2,3.1,60210
Oracle,Lisle,senior developer,IL,Java Developer,11148,2.9,5,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Lisle,,IL,Applications Sales Representative IV,11149,2.9,4,3.2,,3.7,3.2,3.1,888591
Oracle,Lisle,,IL,Oracle HCM Cloud Consultant,11150,2.9,4,3.2,,3.7,3.2,3.1,1311213
Oracle,Lisle,senior software engineer,IL,SQL Server Database Administrator,11151,2.9,4,3.2,,3.7,3.2,3.1,5230
Oracle,Lisle,,IL,Oracle Applications Database Administrator,11152,2.9,4,3.2,,3.7,3.2,3.1,72955
Oracle,Lisle,java developer,IL,Java Architect,11153,2.9,4,3.2,team lead,3.7,3.2,3.1,3563
Oracle,Lisle,,IL,Associate Oracle Consultant,11154,2.9,4,3.2,,3.7,3.2,3.1,383264
Oracle,Lisle,database developer,IL,Database Administrator,11155,2.9,4,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,Lisle,,IL,Software Engineer,11156,2.9,4,3.2,,3.7,3.2,3.1,4279
Oracle,Lisle,,IL,Oracle Procurement Functional Consultant,11157,2.9,4,3.2,,3.7,3.2,3.1,333824
Oracle,Lisle,,IL,Big Data Developer,11158,2.9,3,3.2,,3.7,3.2,3.1,347695
Oracle,Lisle,enterprise data architect,IL,Data Architect,11159,2.9,3,3.2,,3.7,3.2,3.1,46112
Oracle,Lisle,senior product manager,IL,Product Marketing Specialist,11160,2.9,3,3.2,,3.7,3.2,3.1,61633
Oracle,Lisle,,IL,Computer Systems Analyst (Obiee Administrative/Developer),11161,2.9,3,3.2,,3.7,3.2,3.1,563758
Oracle,Lisle,,IL,Digital Optimization Analyst,11162,2.9,3,3.2,,3.7,3.2,3.1,510261
Oracle,Lisle,,IL,Media Analyst/Report Writer,11163,2.9,3,3.2,,3.7,3.2,3.1,193208
Oracle,Lisle,project manager,IL,Financial Analyst,11164,2.9,3,3.2,controller,3.7,3.2,3.1,43960
Oracle,Lisle,onsite coordinator,IL,Integration Analyst,11165,2.9,3,3.2,interface specialist,3.7,3.2,3.1,9816
Oracle,Lisle,,IL,Oracle Ebs Developer,11166,2.9,3,3.2,,3.7,3.2,3.1,239483
Oracle,Portsmouth,,NH,Software Engineer (Technical Writer 4-Product Development),11167,2.9,10,3.2,,3.7,3.2,3.1,600366
Oracle,Portsmouth,,NH,Software Engineer,11168,2.9,8,3.2,,3.7,3.2,3.1,4279
Oracle,Portsmouth,,NH,Software Development Architect,11169,2.9,7,3.2,,3.7,3.2,3.1,67192
Oracle,Portsmouth,,NH,Oracle Support Analyst,11170,2.9,6,3.2,,3.7,3.2,3.1,568626
Oracle,Portsmouth,,NH,IT Database Administrator,11171,2.9,6,3.2,,3.7,3.2,3.1,106938
Oracle,Portsmouth,compensation consultant,NH,Compensation Analyst,11172,2.9,6,3.2,manager,3.7,3.2,3.1,51275
Oracle,Portsmouth,,NH,Comp Systems Analyst (Systems Analyst 4-Support),11173,2.9,6,3.2,,3.7,3.2,3.1,600996
Oracle,Portsmouth,,NH,Human Resources Operations and Technology Specialist,11174,2.9,5,3.2,,3.7,3.2,3.1,103049
Oracle,Portsmouth,hris administrator,NH,HRIS Analyst,11175,2.9,5,3.2,hris specialist,3.7,3.2,3.1,16174
Oracle,Portsmouth,etl informatica developer,NH,ETL Developer,11176,2.9,5,3.2,datastage developer,3.7,3.2,3.1,31667
Oracle,Portsmouth,database developer,NH,Database Administrator,11177,2.9,5,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,Portsmouth,,NH,Big Data Developer,11178,2.9,4,3.2,,3.7,3.2,3.1,347695
Oracle,Portsmouth,,NH,Data Warehouse Business Intelligence Developer,11179,2.9,4,3.2,,3.7,3.2,3.1,101208
Oracle,Portsmouth,,NH,Cloud Security Architect,11180,2.9,4,3.2,,3.7,3.2,3.1,761019
Oracle,Portsmouth,,NH,Software Engineer (User Exp Developer 3-Proddev),11181,2.9,4,3.2,,3.7,3.2,3.1,600371
Oracle,Portsmouth,,NH,sales consulting snr manager,11182,2.9,4,3.2,,3.7,3.2,3.1,835031
Oracle,Portsmouth,,NH,Cloud Architect,11183,2.9,3,3.2,,3.7,3.2,3.1,205887
Oracle,Portsmouth,software engineer,NH,Systems Analyst,11184,2.9,3,3.2,consultant,3.7,3.2,3.1,26279
Oracle,Portsmouth,,NH,Pl/SQL Programmer Analyst,11185,2.9,3,3.2,,3.7,3.2,3.1,110706
Oracle,Portsmouth,,NH,Oracle Database Administrator/Data Modeler,11186,2.9,3,3.2,,3.7,3.2,3.1,180623
Oracle,Tualatin,,OR,Consultant (BI/QA Analyst),11187,2.9,4,3.2,,3.7,3.2,3.1,579179
Oracle,Tualatin,,OR,PHP/Magento Developer,11188,2.9,4,3.2,,3.7,3.2,3.1,805902
Oracle,Tualatin,enterprise data architect,OR,Data Architect,11189,2.9,2,3.2,,3.7,3.2,3.1,46112
Oracle,Tualatin,,OR,Cloud Architect,11190,2.9,2,3.2,,3.7,3.2,3.1,205887
Oracle,Tualatin,,OR,Web/Applications Developer--3,11191,2.9,2,3.2,,3.7,3.2,3.1,104637
Oracle,Tualatin,senior developer,OR,Java Developer,11192,2.9,2,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Tualatin,staff consultant developer,OR,Staff Consultant,11193,2.9,2,3.2,software engineer,3.7,3.2,3.1,31332
Oracle,Tualatin,,OR,Cloud Network Engineer,11194,2.9,2,3.2,,3.7,3.2,3.1,1052368
Oracle,Tualatin,,OR,Peoplesoft HCM Developer,11195,2.9,2,3.2,,3.7,3.2,3.1,110225
Oracle,Tualatin,,OR,Digital Optimization Analyst,11196,2.9,2,3.2,,3.7,3.2,3.1,510261
Oracle,Tualatin,,OR,Software Performance Engineer,11197,2.9,2,3.2,,3.7,3.2,3.1,97407
Oracle,Tualatin,database developer,OR,Database Administrator,11198,2.9,2,3.2,software engineer,3.7,3.2,3.1,61011
Oracle,Tualatin,,OR,Middleware Weblogic Administrator,11199,2.9,2,3.2,,3.7,3.2,3.1,586002
Oracle,Tualatin,test engineer,OR,Quality Assurance Tester,11200,2.9,2,3.2,software engineer,3.7,3.2,3.1,55618
Oracle,Tualatin,hr administrator,OR,HR Generalist,11201,2.9,2,3.2,hr representative,3.7,3.2,3.1,16103
Oracle,Tualatin,consultant,OR,Credit Analyst,11202,2.9,2,3.2,associate,3.7,3.2,3.1,45547
Oracle,Smyrna,senior developer,GA,Java Developer,11203,2.9,21,3.2,senior software engineer,3.7,3.2,3.1,3566
Oracle,Smyrna,software development engineer,GA,Systems Software Engineer,11204,2.9,13,3.2,senior systems engineer,3.7,3.2,3.1,20522
Oracle,Smyrna,oracle database administrator,GA,oracle dba,11205,2.9,8,3.2,developer,3.7,3.2,3.1,1044207
Oracle,Smyrna,,GA,PL/SQL Developer,11206,2.9,8,3.2,,3.7,3.2,3.1,125486
Oracle,Smyrna,,GA,Oracle Functional Analyst,11207,2.9,8,3.2,,3.7,3.2,3.1,110107
Oracle,Smyrna,,GA,.NET Developer,11208,2.9,7,3.2,,3.7,3.2,3.1,8558
Oracle,Smyrna,,GA,ATG Developer,11209,2.9,6,3.2,,3.7,3.2,3.1,234581
Oracle,Smyrna,,GA,Java Software Developer,11210,2.9,6,3.2,,3.7,3.2,3.1,3578
Oracle,Smyrna,,GA,Unix/Linux Administrator,11211,2.9,6,3.2,,3.7,3.2,3.1,14451
Oracle,Smyrna,,GA,Java ATG Developer,11212,2.9,5,3.2,,3.7,3.2,3.1,406005
Oracle,Smyrna,senior developer,GA,PeopleSoft Developer,11213,2.9,5,3.2,senior peoplesoft developer,3.7,3.2,3.1,1525
Oracle,Smyrna,manager,GA,Treasury Analyst,11214,2.9,4,3.2,treasury manager,3.7,3.2,3.1,14135
Oracle,Smyrna,project manager,GA,IT Business Analyst,11215,2.9,4,3.2,senior it business analyst,3.7,3.2,3.1,29826
Oracle,Smyrna,,GA,Sr Oracle Database Administrator,11216,2.9,4,3.2,,3.7,3.2,3.1,725017
Oracle,Smyrna,financial analyst,GA,Staff Accountant,11217,2.9,4,3.2,senior staff accountant,3.7,3.2,3.1,5361
Oracle,Smyrna,,GA,Software Engineer,11218,2.9,4,3.2,,3.7,3.2,3.1,4279
Oracle,Smyrna,software engineer,GA,Systems Analyst,11219,2.9,3,3.2,consultant,3.7,3.2,3.1,26279
Oracle,Smyrna,accounts payable coordinator,GA,Accounts Payable Specialist,11220,2.9,3,3.2,accounts payable analyst,3.7,3.2,3.1,15357
Oracle,Smyrna,,GA,Oracle Applications Support Analyst,11221,2.9,3,3.2,,3.7,3.2,3.1,239468
Oracle,Smyrna,project manager,GA,Operations Support &amp; Developer,11222,2.9,3,3.2,manager,3.7,3.2,3.1,1250984
